LineId,Time,EventId,Level,EventTemplate,Content,Component,Date,Node,LogSource
263,15334,E10,INFO,PacketResponder <*> for block blk_<*> terminating,PacketResponder 0 for block blk_3070718541088657475 terminating,dfs.DataNode$PacketResponder,81110,,HDFS
264,15340,E7,INFO,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,BLOCK* NameSystem.allocateBlock: /user/root/randtxt/_temporary/_task_200811092030_0003_m_001661_0/part-01661. blk_-1674094254141559552,dfs.FSNamesystem,81110,,HDFS
265,15423,E6,INFO,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.197.161:50010 is added to blk_6080034782037237879 size 67108864,dfs.FSNamesystem,81110,,HDFS
266,15432,E7,INFO,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,BLOCK* NameSystem.allocateBlock: /user/root/randtxt/_temporary/_task_200811092030_0003_m_001630_0/part-01630. blk_-8645365827804358878,dfs.FSNamesystem,81110,,HDFS
267,15600,E7,INFO,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,BLOCK* NameSystem.allocateBlock: /user/root/randtxt/_temporary/_task_200811092030_0003_m_001817_0/part-01817. blk_3291173852929756766,dfs.FSNamesystem,81110,,HDFS
268,15607,E11,INFO,Received block blk_<*> of size <*> from /<*>,Received block blk_892900079071425422 of size 67108864 from /10.251.73.188,dfs.DataNode$PacketResponder,81110,,HDFS
269,15626,E10,INFO,PacketResponder <*> for block blk_<*> terminating,PacketResponder 1 for block blk_2243777557693112935 terminating,dfs.DataNode$PacketResponder,81110,,HDFS
270,15649,E11,INFO,Received block blk_<*> of size <*> from /<*>,Received block blk_-8192956077351896648 of size 67108864 from /10.251.110.196,dfs.DataNode$PacketResponder,81110,,HDFS
271,15716,E11,INFO,Received block blk_<*> of size <*> from /<*>,Received block blk_5250287988089075029 of size 67108864 from /10.251.66.63,dfs.DataNode$PacketResponder,81110,,HDFS
272,15719,E6,INFO,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.30.6:50010 is added to blk_446513188203036714 size 67108864,dfs.FSNamesystem,81110,,HDFS
273,15740,E11,INFO,Received block blk_<*> of size <*> from /<*>,Received block blk_-2020273862360001901 of size 67108864 from /10.250.7.244,dfs.DataNode$PacketResponder,81110,,HDFS
274,15750,E10,INFO,PacketResponder <*> for block blk_<*> terminating,PacketResponder 0 for block blk_3338047823148530794 terminating,dfs.DataNode$PacketResponder,81110,,HDFS
275,15759,E7,INFO,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,BLOCK* NameSystem.allocateBlock: /user/root/randtxt/_temporary/_task_200811092030_0003_m_001840_0/part-01840. blk_4210124392039605712,dfs.FSNamesystem,81110,,HDFS
276,15832,E6,INFO,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.71.240:50010 is added to blk_-6330812010936261924 size 67108864,dfs.FSNamesystem,81110,,HDFS
277,15942,E7,INFO,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,BLOCK* NameSystem.allocateBlock: /user/root/randtxt/_temporary/_task_200811092030_0003_m_001976_0/part-01976. blk_-8380267327243110056,dfs.FSNamesystem,81110,,HDFS
278,15959,E6,INFO,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.110.160:50010 is added to blk_-8077373411465716253 size 67108864,dfs.FSNamesystem,81110,,HDFS
279,20011,E10,INFO,PacketResponder <*> for block blk_<*> terminating,PacketResponder 0 for block blk_-9198375937828232046 terminating,dfs.DataNode$PacketResponder,81110,,HDFS
280,20019,E10,INFO,PacketResponder <*> for block blk_<*> terminating,PacketResponder 0 for block blk_9107849594802857322 terminating,dfs.DataNode$PacketResponder,81110,,HDFS
281,20034,E13,INFO,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,Receiving block blk_271142976916798281 src: /10.251.70.112:50176 dest: /10.251.70.112:50010,dfs.DataNode$DataXceiver,81110,,HDFS
282,20140,E11,INFO,Received block blk_<*> of size <*> from /<*>,Received block blk_4029732570544915384 of size 67108864 from /10.251.35.1,dfs.DataNode$PacketResponder,81110,,HDFS
283,20249,E10,INFO,PacketResponder <*> for block blk_<*> terminating,PacketResponder 0 for block blk_679168189072909208 terminating,dfs.DataNode$PacketResponder,81110,,HDFS
284,20302,E6,INFO,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.43.192:50010 is added to blk_6285161494041403917 size 67108864,dfs.FSNamesystem,81110,,HDFS
285,20313,E11,INFO,Received block blk_<*> of size <*> from /<*>,Received block blk_-5306443381473737599 of size 67108864 from /10.251.195.52,dfs.DataNode$PacketResponder,81110,,HDFS
286,20322,E10,INFO,PacketResponder <*> for block blk_<*> terminating,PacketResponder 2 for block blk_-2466006073687914843 terminating,dfs.DataNode$PacketResponder,81110,,HDFS
287,20325,E6,INFO,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.43.210:50010 is added to blk_-6995454028444097802 size 67108864,dfs.FSNamesystem,81110,,HDFS
288,20357,E6,INFO,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.6.4:50010 is added to blk_344934934043642744 size 67108864,dfs.FSNamesystem,81110,,HDFS
289,20458,E6,INFO,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.7.230:50010 is added to blk_4984720043834039361 size 67108864,dfs.FSNamesystem,81110,,HDFS
290,20509,E13,INFO,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,Receiving block blk_6398122733993275620 src: /10.251.111.80:53737 dest: /10.251.111.80:50010,dfs.DataNode$DataXceiver,81110,,HDFS
291,20632,E6,INFO,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.43.192:50010 is added to blk_325981833999429148 size 67108864,dfs.FSNamesystem,81110,,HDFS
292,20724,E8,INFO,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,BLOCK* NameSystem.delete: blk_2568309208894455676 is added to invalidSet of 10.251.31.160:50010,dfs.FSNamesystem,81110,,HDFS
293,22226,E1,INFO,<*>:<*> Served block blk_<*> to /<*>,10.250.19.16:50010 Served block blk_1078000656626961731 to /10.250.19.16,dfs.DataNode$DataXceiver,81110,,HDFS
294,23456,E3,WARN,<*>:<*>:Got exception while serving blk_<*> to /<*>:,10.251.67.225:50010:Got exception while serving blk_-6900989714336081087 to /10.251.25.237:,dfs.DataNode$DataXceiver,81110,,HDFS
295,24834,E1,INFO,<*>:<*> Served block blk_<*> to /<*>,10.251.126.227:50010 Served block blk_-8306714721294235181 to /10.251.126.227,dfs.DataNode$DataXceiver,81110,,HDFS
296,30331,E3,WARN,<*>:<*>:Got exception while serving blk_<*> to /<*>:,10.251.42.191:50010:Got exception while serving blk_-8023826090828946372 to /10.251.214.130:,dfs.DataNode$DataXceiver,81110,,HDFS
297,30942,E3,WARN,<*>:<*>:Got exception while serving blk_<*> to /<*>:,10.251.31.5:50010:Got exception while serving blk_-1367876730256254709 to /10.251.67.225:,dfs.DataNode$DataXceiver,81110,,HDFS
298,31019,E1,INFO,<*>:<*> Served block blk_<*> to /<*>,10.251.126.83:50010 Served block blk_-3860894070657427592 to /10.251.126.83,dfs.DataNode$DataXceiver,81110,,HDFS
299,32126,E3,WARN,<*>:<*>:Got exception while serving blk_<*> to /<*>:,10.251.26.8:50010:Got exception while serving blk_-7983508786213002472 to /10.251.38.197:,dfs.DataNode$DataXceiver,81110,,HDFS
300,35357,E1,INFO,<*>:<*> Served block blk_<*> to /<*>,10.251.71.97:50010 Served block blk_5454332143498402824 to /10.250.15.67,dfs.DataNode$DataXceiver,81110,,HDFS
301,40800,E1,INFO,<*>:<*> Served block blk_<*> to /<*>,10.250.6.214:50010 Served block blk_-3384560576963801177 to /10.250.6.214,dfs.DataNode$DataXceiver,81110,,HDFS
302,42826,E1,INFO,<*>:<*> Served block blk_<*> to /<*>,10.251.67.4:50010 Served block blk_-2901225370888235702 to /10.251.91.84,dfs.DataNode$DataXceiver,81110,,HDFS
303,45413,E1,INFO,<*>:<*> Served block blk_<*> to /<*>,10.251.215.50:50010 Served block blk_3963698556744744747 to /10.251.107.196,dfs.DataNode$DataXceiver,81110,,HDFS
304,50300,E1,INFO,<*>:<*> Served block blk_<*> to /<*>,10.251.30.134:50010 Served block blk_2039230511363331616 to /10.251.65.203,dfs.DataNode$DataXceiver,81110,,HDFS
305,51323,E1,INFO,<*>:<*> Served block blk_<*> to /<*>,10.251.71.146:50010 Served block blk_8482111101480751895 to /10.251.71.146,dfs.DataNode$DataXceiver,81110,,HDFS
306,54642,E1,INFO,<*>:<*> Served block blk_<*> to /<*>,10.251.215.16:50010 Served block blk_-5919767990596301121 to /10.251.215.16,dfs.DataNode$DataXceiver,81110,,HDFS
307,60453,E1,INFO,<*>:<*> Served block blk_<*> to /<*>,10.251.199.225:50010 Served block blk_8457344665564381337 to /10.251.199.225,dfs.DataNode$DataXceiver,81110,,HDFS
308,60934,E1,INFO,<*>:<*> Served block blk_<*> to /<*>,10.251.66.102:50010 Served block blk_2986720270598512615 to /10.251.66.102,dfs.DataNode$DataXceiver,81110,,HDFS
309,65635,E1,INFO,<*>:<*> Served block blk_<*> to /<*>,10.251.90.64:50010 Served block blk_-5719934513583495857 to /10.251.199.245,dfs.DataNode$DataXceiver,81110,,HDFS
310,70326,E3,WARN,<*>:<*>:Got exception while serving blk_<*> to /<*>:,10.251.75.228:50010:Got exception while serving blk_-7680599654910200999 to /10.251.75.228:,dfs.DataNode$DataXceiver,81110,,HDFS
311,70334,E1,INFO,<*>:<*> Served block blk_<*> to /<*>,10.251.111.37:50010 Served block blk_-6050976999174805557 to /10.251.111.37,dfs.DataNode$DataXceiver,81110,,HDFS
312,70347,E1,INFO,<*>:<*> Served block blk_<*> to /<*>,10.250.10.6:50010 Served block blk_1598414622053793245 to /10.251.90.239,dfs.DataNode$DataXceiver,81110,,HDFS
313,70614,E1,INFO,<*>:<*> Served block blk_<*> to /<*>,10.250.19.16:50010 Served block blk_-7837339190764609698 to /10.251.197.161,dfs.DataNode$DataXceiver,81110,,HDFS
314,70921,E1,INFO,<*>:<*> Served block blk_<*> to /<*>,10.251.39.144:50010 Served block blk_-8187008844253719581 to /10.251.91.32,dfs.DataNode$DataXceiver,81110,,HDFS
315,71154,E1,INFO,<*>:<*> Served block blk_<*> to /<*>,10.251.214.112:50010 Served block blk_4081177399275502985 to /10.251.110.68,dfs.DataNode$DataXceiver,81110,,HDFS
316,71426,E1,INFO,<*>:<*> Served block blk_<*> to /<*>,10.251.42.191:50010 Served block blk_3515154079719300106 to /10.251.42.191,dfs.DataNode$DataXceiver,81110,,HDFS
317,71657,E3,WARN,<*>:<*>:Got exception while serving blk_<*> to /<*>:,10.251.38.214:50010:Got exception while serving blk_5547569777499890340 to /10.251.195.52:,dfs.DataNode$DataXceiver,81110,,HDFS
318,72121,E1,INFO,<*>:<*> Served block blk_<*> to /<*>,10.251.123.99:50010 Served block blk_5385121219895615240 to /10.251.71.146,dfs.DataNode$DataXceiver,81110,,HDFS
319,72124,E3,WARN,<*>:<*>:Got exception while serving blk_<*> to /<*>:,10.251.42.246:50010:Got exception while serving blk_-7658293778087733436 to /10.251.30.179:,dfs.DataNode$DataXceiver,81110,,HDFS
320,80546,E3,WARN,<*>:<*>:Got exception while serving blk_<*> to /<*>:,10.251.111.130:50010:Got exception while serving blk_3169060243663461885 to /10.251.214.32:,dfs.DataNode$DataXceiver,81110,,HDFS
321,80555,E1,INFO,<*>:<*> Served block blk_<*> to /<*>,10.250.11.194:50010 Served block blk_3087787567144441647 to /10.251.91.84,dfs.DataNode$DataXceiver,81110,,HDFS
322,80718,E1,INFO,<*>:<*> Served block blk_<*> to /<*>,10.250.10.100:50010 Served block blk_-3657665801189425193 to /10.250.10.100,dfs.DataNode$DataXceiver,81110,,HDFS
323,80724,E1,INFO,<*>:<*> Served block blk_<*> to /<*>,10.251.74.79:50010 Served block blk_-3457731723401426942 to /10.251.74.79,dfs.DataNode$DataXceiver,81110,,HDFS
324,80814,E1,INFO,<*>:<*> Served block blk_<*> to /<*>,10.251.42.84:50010 Served block blk_6105506155797750768 to /10.251.42.84,dfs.DataNode$DataXceiver,81110,,HDFS
325,80847,E3,WARN,<*>:<*>:Got exception while serving blk_<*> to /<*>:,10.251.26.8:50010:Got exception while serving blk_-8522942048313632858 to /10.251.31.85:,dfs.DataNode$DataXceiver,81110,,HDFS
326,80922,E1,INFO,<*>:<*> Served block blk_<*> to /<*>,10.251.203.246:50010 Served block blk_365496398062338141 to /10.251.203.246,dfs.DataNode$DataXceiver,81110,,HDFS
327,80949,E1,INFO,<*>:<*> Served block blk_<*> to /<*>,10.250.19.227:50010 Served block blk_3979872751691718643 to /10.250.19.227,dfs.DataNode$DataXceiver,81110,,HDFS
328,81044,E3,WARN,<*>:<*>:Got exception while serving blk_<*> to /<*>:,10.251.123.1:50010:Got exception while serving blk_-272707591443354058 to /10.251.198.33:,dfs.DataNode$DataXceiver,81110,,HDFS
329,81054,E3,WARN,<*>:<*>:Got exception while serving blk_<*> to /<*>:,10.251.90.239:50010:Got exception while serving blk_-8679916835272129336 to /10.250.15.198:,dfs.DataNode$DataXceiver,81110,,HDFS
330,81337,E3,WARN,<*>:<*>:Got exception while serving blk_<*> to /<*>:,10.251.66.102:50010:Got exception while serving blk_6106884317961925960 to /10.251.66.102:,dfs.DataNode$DataXceiver,81110,,HDFS
331,81515,E3,WARN,<*>:<*>:Got exception while serving blk_<*> to /<*>:,10.251.31.5:50010:Got exception while serving blk_6332892729727950039 to /10.251.123.1:,dfs.DataNode$DataXceiver,81110,,HDFS
332,81643,E1,INFO,<*>:<*> Served block blk_<*> to /<*>,10.251.195.52:50010 Served block blk_6655622109568310643 to /10.251.195.52,dfs.DataNode$DataXceiver,81110,,HDFS
333,81643,E3,WARN,<*>:<*>:Got exception while serving blk_<*> to /<*>:,10.250.17.225:50010:Got exception while serving blk_-5935642747315643391 to /10.251.199.150:,dfs.DataNode$DataXceiver,81110,,HDFS
334,81741,E3,WARN,<*>:<*>:Got exception while serving blk_<*> to /<*>:,10.251.215.70:50010:Got exception while serving blk_-20269367189114433 to /10.251.30.179:,dfs.DataNode$DataXceiver,81110,,HDFS
335,82013,E1,INFO,<*>:<*> Served block blk_<*> to /<*>,10.251.43.115:50010 Served block blk_-7364557883931785608 to /10.251.43.115,dfs.DataNode$DataXceiver,81110,,HDFS
336,82043,E1,INFO,<*>:<*> Served block blk_<*> to /<*>,10.251.215.16:50010 Served block blk_2322432806134104317 to /10.251.215.16,dfs.DataNode$DataXceiver,81110,,HDFS
337,82444,E1,INFO,<*>:<*> Served block blk_<*> to /<*>,10.251.109.209:50010 Served block blk_4848669047361069041 to /10.251.26.177,dfs.DataNode$DataXceiver,81110,,HDFS
338,82702,E3,WARN,<*>:<*>:Got exception while serving blk_<*> to /<*>:,10.250.15.198:50010:Got exception while serving blk_-1851265222873801714 to /10.251.195.52:,dfs.DataNode$DataXceiver,81110,,HDFS
339,82706,E3,WARN,<*>:<*>:Got exception while serving blk_<*> to /<*>:,10.251.198.33:50010:Got exception while serving blk_-8495670552887053546 to /10.250.10.223:,dfs.DataNode$DataXceiver,81110,,HDFS
340,82737,E3,WARN,<*>:<*>:Got exception while serving blk_<*> to /<*>:,10.250.19.227:50010:Got exception while serving blk_-7372087176866857012 to /10.251.110.68:,dfs.DataNode$DataXceiver,81110,,HDFS
341,82954,E3,WARN,<*>:<*>:Got exception while serving blk_<*> to /<*>:,10.251.70.112:50010:Got exception while serving blk_4357276972386184626 to /10.251.74.79:,dfs.DataNode$DataXceiver,81110,,HDFS
342,83045,E3,WARN,<*>:<*>:Got exception while serving blk_<*> to /<*>:,10.251.215.16:50010:Got exception while serving blk_-4590972095204776122 to /10.251.30.6:,dfs.DataNode$DataXceiver,81110,,HDFS
343,83121,E1,INFO,<*>:<*> Served block blk_<*> to /<*>,10.251.106.214:50010 Served block blk_-8277873627721528374 to /10.251.122.79,dfs.DataNode$DataXceiver,81110,,HDFS
344,83231,E1,INFO,<*>:<*> Served block blk_<*> to /<*>,10.250.10.176:50010 Served block blk_3797494971676497497 to /10.251.29.239,dfs.DataNode$DataXceiver,81110,,HDFS
345,83328,E1,INFO,<*>:<*> Served block blk_<*> to /<*>,10.251.126.22:50010 Served block blk_805587860540600864 to /10.251.126.22,dfs.DataNode$DataXceiver,81110,,HDFS
346,83453,E14,INFO,Verification succeeded for blk_<*>,Verification succeeded for blk_3141363517520802396,dfs.DataBlockScanner,81110,,HDFS
347,85042,E14,INFO,Verification succeeded for blk_<*>,Verification succeeded for blk_-1383276859207001328,dfs.DataBlockScanner,81110,,HDFS
348,85933,E14,INFO,Verification succeeded for blk_<*>,Verification succeeded for blk_-4117999745005013424,dfs.DataBlockScanner,81110,,HDFS
349,91216,E3,WARN,<*>:<*>:Got exception while serving blk_<*> to /<*>:,10.251.107.50:50010:Got exception while serving blk_4524198807982839635 to /10.251.122.79:,dfs.DataNode$DataXceiver,81110,,HDFS
350,91550,E3,WARN,<*>:<*>:Got exception while serving blk_<*> to /<*>:,10.251.111.209:50010:Got exception while serving blk_7505828172725463922 to /10.251.111.209:,dfs.DataNode$DataXceiver,81110,,HDFS
351,91657,E3,WARN,<*>:<*>:Got exception while serving blk_<*> to /<*>:,10.251.70.211:50010:Got exception while serving blk_424255210146453297 to /10.251.203.179:,dfs.DataNode$DataXceiver,81110,,HDFS
352,91800,E1,INFO,<*>:<*> Served block blk_<*> to /<*>,10.250.14.224:50010 Served block blk_666713934549639791 to /10.250.14.224,dfs.DataNode$DataXceiver,81110,,HDFS
353,92131,E1,INFO,<*>:<*> Served block blk_<*> to /<*>,10.251.30.179:50010 Served block blk_-2975629975082443857 to /10.251.30.179,dfs.DataNode$DataXceiver,81110,,HDFS
354,92151,E3,WARN,<*>:<*>:Got exception while serving blk_<*> to /<*>:,10.251.126.22:50010:Got exception while serving blk_1686195200514944346 to /10.250.6.223:,dfs.DataNode$DataXceiver,81110,,HDFS
355,92459,E1,INFO,<*>:<*> Served block blk_<*> to /<*>,10.250.9.207:50010 Served block blk_4355450627202483068 to /10.250.9.207,dfs.DataNode$DataXceiver,81110,,HDFS
356,92815,E1,INFO,<*>:<*> Served block blk_<*> to /<*>,10.250.6.191:50010 Served block blk_5952254363678329024 to /10.250.6.191,dfs.DataNode$DataXceiver,81110,,HDFS
357,93020,E3,WARN,<*>:<*>:Got exception while serving blk_<*> to /<*>:,10.251.70.211:50010:Got exception while serving blk_-667933171485085225 to /10.251.203.246:,dfs.DataNode$DataXceiver,81110,,HDFS
358,93643,E14,INFO,Verification succeeded for blk_<*>,Verification succeeded for blk_9188832735514090334,dfs.DataBlockScanner,81110,,HDFS
359,93831,E1,INFO,<*>:<*> Served block blk_<*> to /<*>,10.251.106.10:50010 Served block blk_2273334621242106674 to /10.251.106.10,dfs.DataNode$DataXceiver,81110,,HDFS
360,94019,E3,WARN,<*>:<*>:Got exception while serving blk_<*> to /<*>:,10.251.125.193:50010:Got exception while serving blk_3790492230047189408 to /10.251.199.159:,dfs.DataNode$DataXceiver,81110,,HDFS
361,94657,E1,INFO,<*>:<*> Served block blk_<*> to /<*>,10.251.107.50:50010 Served block blk_-2285729896739318683 to /10.251.70.5,dfs.DataNode$DataXceiver,81110,,HDFS
